Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),Datetime
2023-10-14,89.89583333333333,198.875,54.0921052631579,29.378947368421056,83.46710526315789,42.68541666666667,6.397569444444444,1.5170138888888889,24.91780303030303,0.6749999999999999,3.1625,,,,,31.819791666666664,58.96041666666667,1.1666666666666667,233.225,0.0,0.0,144.17083333333332,976.6927083333334,,2023-10-14
2023-10-15,70.88541666666667,200.19791666666663,73.73511904761905,35.24761904761905,108.58095238095235,41.234027777777776,5.7087121212121215,1.300347222222222,29.133695652173916,0.80625,4.304166666666666,,,,,32.303125,62.427083333333336,1.0375,214.82708333333335,0.0,0.0,131.83124999999998,976.678125,,2023-10-15
2023-10-16,53.71875,174.95833333333334,46.62658730158731,32.58095238095238,79.16666666666667,40.496875,4.462847222222222,0.6517361111111112,22.3,0.421875,1.921875,,,,,31.128125,61.44479166666667,0.875,162.53229166666668,0.03125,0.03125,112.92708333333331,976.5677083333334,,2023-10-16
2023-10-17,39.34375,77.33333333333333,26.261458333333337,32.967708333333334,59.23125,38.74375,5.33125,0.8121527777777778,5.776811594202899,0.4166666666666667,2.171875,,,,,33.266666666666666,76.66250000000001,0.9177083333333332,179.68854166666665,0.0052083333333333,0.0052083333333333,74.38854166666665,976.503125,,2023-10-17
2023-10-18,43.291666666666664,92.5,23.9375,24.90833333333333,48.838541666666664,40.22708333333333,4.034027777777777,0.6006944444444444,5.265,0.896875,3.134375,,,,,28.561458333333334,64.80729166666667,1.2208333333333334,299.49583333333334,0.0,0.0,152.91354166666667,976.3927083333332,,2023-10-18
2023-10-19,38.5,88.64583333333333,32.927083333333336,24.911458333333332,57.83958333333334,33.37013888888889,4.537847222222222,0.7270833333333333,4.886956521739131,0.4666666666666667,1.95625,,,,,25.333333333333332,59.80625,1.228125,299.5104166666667,0.0,0.0,149.34791666666666,977.5666666666666,,2023-10-19
2023-10-20,86.18181818181819,155.3068181818182,63.05217391304348,32.86413043478261,95.92717391304348,37.8125,5.789236111111111,1.090625,4.953968253968254,0.75625,3.725,,,,,25.490625,63.104166666666664,1.2479166666666666,300.25208333333336,0.03125,0.03125,137.74895833333332,977.8135416666668,,2023-10-20
2023-10-21,119.84375,198.73958333333337,111.99083333333331,49.50291666666667,161.72958333333332,45.29895833333333,7.101388888888889,1.548611111111111,6.216666666666667,1.0333333333333334,4.590625,,,,,22.20520833333333,70.81041666666667,1.0166666666666666,243.09375,0.0,0.0,123.80833333333334,977.7208333333332,,2023-10-21
2023-10-22,137.32291666666666,215.14583333333337,91.72604166666666,38.813541666666666,130.52812500000002,50.401041666666664,13.062847222222222,1.410763888888889,1.9510416666666668,1.4729166666666669,5.2,,,,,22.183333333333337,70.15729166666667,1.0854166666666667,291.71770833333335,0.0,0.0,107.2,977.284375,,2023-10-22
2023-10-23,115.9375,184.75,57.35625,31.569791666666664,88.84166666666665,49.12916666666666,5.809583333333333,1.1864583333333332,1.9625,0.8697916666666666,4.080208333333333,,,,,22.221875,69.05,0.9885416666666664,299.175,0.0,0.0,123.55833333333334,977.2875,,2023-10-23
2023-10-24,89.44791666666667,172.05208333333334,50.203125,32.364583333333336,82.5625,44.33645833333333,5.156944444444444,1.0916666666666666,1.95625,1.0541666666666667,3.9947916666666665,,,,,22.323958333333337,65.66354166666666,1.1,290.1822916666667,0.0,0.0,127.66041666666666,977.3854166666666,,2023-10-24
2023-10-25,120.61458333333331,187.95238095238096,35.768055555555556,35.321875,71.03645833333333,47.869791666666664,5.872916666666666,1.0729166666666667,1.9875,1.0260416666666667,3.3520833333333333,,,,,22.182291666666668,66.67291666666667,1.1979166666666667,299.1166666666667,0.0,0.0,120.82916666666668,977.4,,2023-10-25
2023-10-26,102.48958333333331,196.07692307692307,16.464880952380952,35.507738095238096,51.96309523809524,44.740625,6.1937500000000005,1.163888888888889,5.395833333333333,0.8718750000000001,3.3874999999999997,,,,,22.151041666666668,65.05729166666667,1.296875,300.0052083333333,0.0,0.0,122.47916666666669,977.63125,,2023-10-26
2023-10-27,116.57291666666669,243.08333333333337,88.41911764705883,39.54852941176471,127.97205882352942,42.421527777777776,6.735763888888889,1.537847222222222,8.630208333333334,1.0,4.864583333333333,,,,,22.43541666666667,64.18645833333333,1.071875,299.27708333333334,0.0,0.0,123.56041666666668,977.2958333333332,,2023-10-27
2023-10-28,136.75,324.4583333333333,190.33854166666663,51.90520833333333,242.24375,43.98854166666666,8.951086956521738,2.301388888888889,8.683333333333334,2.725793650793651,10.114285714285714,,,,,23.628125,68.403125,1.103125,252.45520833333333,0.0,0.0,104.27395833333333,977.41875,,2023-10-28
2023-10-29,145.58333333333334,319.8695652173913,171.79375000000002,50.421875,222.2125,54.48645833333333,6.781521739130435,2.178472222222222,8.723958333333334,2.908333333333333,13.075,,,,,24.315625,67.82604166666667,1.3760416666666666,165.59062500000002,0.0,0.0,96.91770833333334,976.74375,,2023-10-29
2023-10-30,157.45833333333334,346.625,159.89791666666667,49.55104166666666,209.4375,67.29166666666667,7.535144927536232,2.0791666666666666,8.702083333333333,2.5593749999999997,10.06875,,,,,24.714583333333337,70.15729166666667,0.9927083333333332,184.02395833333333,0.0,0.0,88.58125,976.7197916666668,,2023-10-30
2023-10-31,189.35416666666663,379.3020833333333,167.58541666666667,47.6875,215.27083333333337,80.24062500000001,9.043253968253968,2.499652777777778,8.686458333333333,3.1079545454545454,13.117045454545456,,,,,25.171875,73.93229166666667,0.9333333333333332,162.31770833333334,0.0,0.0,79.56145833333333,976.11875,,2023-10-31
2023-11-01,170.44791666666666,327.20486111111114,187.32791666666668,42.124583333333334,229.45875,68.32941176470588,10.2775,2.5429166666666667,9.0481884057971,2.8735507246376812,12.085869565217392,,,,,23.932916666666667,79.79249999999999,1.336666666666667,249.17791666666668,0.0,0.0,74.0025,976.03125,,2023-11-01
2023-11-02,304.0,476.0173611111111,148.16875000000002,58.01458333333333,206.18854166666665,90.86979166666669,6.913541666666666,2.5052083333333335,19.66898148148148,3.3479166666666664,13.327083333333334,,,,,24.8,78.93541666666667,1.3072916666666667,287.1510416666667,0.0,0.0,65.99583333333334,975.990625,,2023-11-02
2023-11-03,312.75,561.75,129.78437499999998,48.34791666666666,176.98229166666667,97.55277777777776,7.48939393939394,2.261111111111111,17.702083333333334,2.9681818181818183,12.90681818181818,,,,,24.465625,77.77916666666667,1.1385416666666666,299.7447916666667,0.0,0.0,60.459375,975.91875,,2023-11-03
2023-11-04,340.2916666666667,523.25,151.15,52.24375,203.39270833333333,97.44791666666669,7.425694444444445,2.6531249999999997,22.117708333333336,3.2983333333333333,13.65,,,,,24.926041666666663,80.15729166666667,1.259375,199.9875,0.0,0.0,59.92604166666666,976.0541666666668,,2023-11-04
2023-11-05,300.0520833333333,505.2291666666667,153.05729166666666,42.92604166666666,195.97083333333333,89.94895833333334,7.582954545454545,2.39375,29.744791666666668,2.4984375,9.3296875,,,,,24.759375,74.92395833333333,1.1333333333333333,241.9260416666667,0.0,0.0,76.89479166666666,975.8697916666666,,2023-11-05
2023-11-06,220.75,397.9166666666667,205.43541666666667,48.46875,251.52881944444445,70.38020833333333,9.285984848484848,2.7854166666666664,43.13125,3.2270833333333333,13.40625,,,,,26.105208333333337,73.75104166666667,1.1805555555555556,232.63333333333333,0.0,0.0,75.64375,975.7833333333332,,2023-11-06
2023-11-07,231.46875,403.96875,198.13020833333337,48.63229166666667,246.07881944444443,73.03125,9.67375,3.642916666666667,20.704166666666666,3.144047619047619,13.41190476190476,,,,,22.363541666666663,75.0125,0.7989583333333333,279.059375,0.0,0.0,74.47395833333333,975.79375,,2023-11-07
2023-11-08,268.8854166666667,429.2083333333333,147.10208333333333,63.02395833333333,210.13333333333333,94.30729166666669,7.020138888888888,2.851388888888889,28.602083333333336,3.8026315789473686,15.787280701754383,,,,,19.620833333333337,76.05520833333334,1.2833333333333334,298.671875,0.0,0.0,67.05,975.7302083333334,,2023-11-08
2023-11-09,297.4583333333333,459.9270833333333,112.27604166666669,56.286458333333336,168.54375000000002,102.76979166666666,7.15,2.542013888888889,23.880208333333332,2.780555555555555,10.843055555555557,,,,,19.816666666666663,75.57187499999999,1.0614583333333334,266.5385416666667,0.0,0.0,63.79583333333333,975.7427083333332,,2023-11-09
2023-11-10,124.3576388888889,174.58333333333334,35.61875,33.0,68.60590277777779,73.75652173913043,4.773333333333333,1.372083333333333,23.05069444444445,1.5666666666666669,6.611458333333334,,,,,18.916666666666668,84.36041666666667,0.8989583333333333,227.6208333333333,0.0625,0.0625,39.43125,975.971875,,2023-11-10
2023-11-11,85.20833333333333,137.64583333333334,27.059375,25.9375,52.996875,60.72291666666666,6.144444444444445,1.092013888888889,20.92083333333333,1.2791666666666666,4.954166666666667,,,,,20.227083333333333,78.8,1.196875,298.62395833333335,0.0,0.0,69.809375,976.278125,,2023-11-11
2023-11-12,171.95833333333334,187.9673913043478,33.22291666666667,25.65833333333333,58.87916666666666,52.864583333333336,7.562847222222222,1.242013888888889,28.754166666666663,1.1625,3.796875,,,,,23.428125,77.51354166666667,1.1395833333333334,299.74895833333335,0.0,0.0,68.140625,976.253125,,2023-11-12
2023-11-13,354.48809523809524,396.5125,61.253125,33.434374999999996,94.68020833333333,61.634375,12.189236111111107,1.8180555555555555,36.418055555555554,1.7552083333333333,4.596875,,,,,23.09166666666667,79.09166666666667,1.1166666666666667,291.67291666666665,0.0,0.0,63.45729166666666,976.0802083333332,,2023-11-13
2023-11-14,233.9375,311.65625,81.91770833333334,35.411458333333336,117.32604166666664,57.82395833333334,6.930303030303031,2.051041666666667,33.514583333333334,2.3895833333333334,7.186458333333333,,,,,23.18958333333333,77.253125,1.1729166666666666,291.17604166666666,0.0,0.0,63.43854166666667,976.1739583333332,,2023-11-14
2023-11-15,233.21875,326.2916666666667,83.77083333333333,34.063541666666666,117.821875,62.276388888888896,7.534782608695651,2.0611111111111113,37.927083333333336,2.0572916666666665,6.789583333333333,,,,,24.370833333333337,78.65625,1.2989583333333334,299.66249999999997,0.0,0.0,62.40625,976.04375,,2023-11-15
2023-11-16,313.8229166666667,416.9166666666667,97.87395833333332,43.15208333333334,141.01354166666667,74.74583333333334,8.46969696969697,2.654166666666667,40.68958333333333,2.482291666666667,7.953125,,,,,25.00208333333333,80.47604166666666,1.1520833333333331,259.2104166666667,0.0,0.0,60.78333333333333,975.8875,,2023-11-16
2023-11-17,215.75,319.96875,138.8125,38.41979166666667,177.228125,62.80520833333333,9.577430555555557,2.9881944444444444,40.74583333333333,3.2125,12.869097222222225,,,,,26.302083333333332,78.56145833333333,1.0354166666666669,253.95,0.0,0.0,60.78958333333333,976.1364583333334,,2023-11-17
2023-11-18,144.11458333333334,232.72916666666663,77.753125,35.059374999999996,112.80416666666667,54.26666666666667,6.7921875,1.8291666666666664,32.91770833333333,2.0812500000000003,8.71875,,,,,18.527083333333337,75.29062499999999,1.084375,225.321875,0.0,0.0,59.65520833333333,976.3052083333332,,2023-11-18
