Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s),Datetime
2023-07-30,21.27032608695652,42.59770833333334,21.0775,14.253541666666663,35.32864583333333,,,0.5692708333333333,16.019166666666667,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-07-30
2023-07-31,34.87416666666667,73.99843750000001,20.222083333333337,14.2834375,34.5071875,,,0.6135416666666667,15.759166666666664,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-07-31
2023-08-01,24.693194444444444,68.4853125,19.874375,14.546145833333334,34.416562500000005,,,0.56625,15.022395833333334,0.0,0.0023958333333333,0.0038541666666666,,,,,,,,,0.0,,,,2023-08-01
2023-08-02,24.336304347826086,72.2946875,19.103958333333335,14.689895833333331,33.793124999999996,,,0.5682291666666667,15.848541666666668,0.0014583333333333,0.0,0.0035416666666666,,,,,,,,,0.0,,,,2023-08-02
2023-08-03,26.187673611111112,76.18291666666666,23.043958333333332,14.828541666666666,37.86833333333333,,,0.5829166666666666,14.67625,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-03
2023-08-04,34.392361111111114,86.69614583333333,24.613333333333333,14.8640625,39.47947916666667,,,0.6263541666666667,15.32,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-04
2023-08-05,35.647992424242425,66.60947916666667,36.72947916666667,14.4378125,51.1740625,,,0.7504166666666666,15.03875,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-05
2023-08-06,29.82753787878788,84.46302083333333,34.43333333333333,15.1453125,49.594479166666666,,,0.6703125,16.45927083333333,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-06
2023-08-07,31.410277777777775,97.54010416666668,29.654305555555556,14.41925438596491,31.897291666666664,,,0.5422916666666667,13.126041666666666,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-07
2023-08-08,32.529347826086955,117.853125,14.304375,13.957708333333334,28.261979166666663,,,0.5765625,13.835,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-08
2023-08-09,35.940625000000004,138.90260416666666,19.86104166666667,13.938854166666667,33.775937500000005,,,0.5979166666666667,14.848333333333334,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-09
2023-08-10,29.435643939393938,130.38864583333333,19.021875,14.042604166666663,33.065729166666664,,,0.6259374999999999,15.212291666666667,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-10
2023-08-11,34.0321875,129.94572916666667,17.555625,13.783645833333331,31.334479166666668,,,0.6658333333333334,14.220104166666667,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-11
2023-08-12,44.98269841269841,119.14822916666668,40.195625,13.903541666666667,54.07583333333333,,,0.609375,13.520104166666668,0.0,0.0028125,0.0,,,,,,,,,0.0,,,,2023-08-12
2023-08-13,47.716,100.85895833333332,24.326979166666664,14.169270833333334,38.442083333333336,,,0.5236458333333334,15.607708333333331,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-13
2023-08-14,39.62073529411765,94.89895833333333,19.468229166666667,14.4621875,33.90958333333334,,,0.584375,16.639583333333334,0.0,0.0,0.0,,,,,,,,,0.0,,,,2023-08-14
